userId,작성일,평균기온(°C),옷 조합,온도
11,2023-10-05,14.2,"기타 모자, 맨투맨, 반팔 티, 아우터 없음, 운동화, 하의 없음","[10, 15)"
11,2023-10-04,17.3,"구두/로퍼, 데님팬츠, 반팔 티, 셔츠/블라우스, 아우터 없음, 액세서리 없음","[15, 20)"
11,2023-10-06,15.5,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화, 후드티","[15, 20)"
11,2023-10-10,17.1,"데님팬츠, 반팔 티, 셔츠/블라우스, 아우터 없음, 액세서리 없음, 운동화","[15, 20)"
11,2023-10-11,17.6,"기타 모자, 데님팬츠, 아우터 없음, 운동화, 후드티","[15, 20)"
11,2023-10-13,17.5,"기타 모자, 데님팬츠, 반팔 티, 셔츠/블라우스, 아우터 없음, 운동화","[15, 20)"
11,2023-10-17,13.8,"데님팬츠, 반팔 티, 액세서리 없음, 운동화, 재킷","[10, 15)"
11,2023-10-20,11.6,"기타 모자, 긴팔 티, 데님팬츠, 아우터 없음, 운동화","[10, 15)"
11,2023-10-19,17.0,"기타 모자, 긴팔 티, 데님팬츠, 아우터 없음, 운동화","[15, 20)"
11,2023-10-18,15.7,"기타 모자, 데님팬츠, 맨투맨, 반팔 티, 아우터 없음, 운동화","[15, 20)"
11,2023-10-23,15.2,"기타 모자, 긴팔 티, 운동화, 재킷, 하의 없음","[15, 20)"
11,2023-10-24,15.6,"기타 모자, 데님팬츠, 맨투맨, 반팔 티, 아우터 없음, 운동화","[15, 20)"
11,2023-10-26,17.2,"긴팔 티, 데님팬츠, 액세서리 없음, 운동화, 재킷","[15, 20)"
11,2023-10-27,15.7,"기타 모자, 반팔 티, 아우터 없음, 운동화, 트레이닝/조거 팬츠, 후드티","[15, 20)"
11,2023-10-31,16.5,"기타 모자, 데님팬츠, 맨투맨, 아우터 없음, 운동화","[15, 20)"
11,2023-11-02,20.8,"기타 모자, 긴팔 티, 면바지, 운동화, 재킷","[20, 25)"
11,2023-11-01,19.0,"기타 모자, 데님팬츠, 반팔 티, 셔츠/블라우스, 아우터 없음, 운동화","[15, 20)"
11,2023-11-03,19.5,"데님팬츠, 반팔 티, 액세서리 없음, 운동화, 재킷","[15, 20)"
11,2023-11-07,5.8,"기타 모자, 데님팬츠, 아우터 없음, 운동화, 후드티","[5, 10)"
11,2023-11-08,8.4,"기타 모자, 면바지, 반팔 티, 운동화, 재킷","[5, 10)"
11,2023-11-09,11.4,"기타 모자, 데님팬츠, 맨투맨, 운동화, 점퍼","[10, 15)"
11,2023-11-10,3.4,"구두/로퍼, 니트, 데님팬츠, 비니, 재킷","[0, 5)"
11,2023-11-14,5.0,"기타 모자, 맨투맨, 반팔 티, 아우터 없음, 운동화, 트레이닝/조거 팬츠","[5, 10)"
11,2023-11-12,1.2,"기타 모자, 니트, 데님팬츠, 반팔 티, 아우터 없음, 운동화","[0, 5)"
11,2023-11-13,2.0,"반팔 티, 액세서리 없음, 운동화, 점퍼, 카고바지","[0, 5)"
11,2023-11-18,0.6,"기타 모자, 긴팔 티, 데님팬츠, 운동화, 재킷","[0, 5)"
11,2023-11-15,7.0,"데님팬츠, 액세서리 없음, 운동화, 재킷, 후드티","[5, 10)"
11,2023-11-16,6.6,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화, 후드티","[5, 10)"
11,2023-11-19,5.9,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화, 후드티","[5, 10)"
11,2023-11-20,6.2,"기타 모자, 니트, 데님팬츠, 반팔 티, 운동화, 집업","[5, 10)"
11,2023-11-23,9.9,"기타 모자, 긴팔 티, 운동화, 트레이닝/조거 팬츠, 패딩","[5, 10)"
11,2023-11-22,9.5,"데님팬츠, 반팔 티, 액세서리 없음, 운동화, 재킷","[5, 10)"
11,2023-11-30,-4.3,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화, 후드티","[-5, 0)"
11,2023-11-27,6.2,"아우터 없음, 액세서리 없음, 운동화, 카고바지, 후드티","[5, 10)"
11,2023-12-04,2.7,"긴팔 티, 데님팬츠, 액세서리 없음, 운동화, 재킷","[0, 5)"
11,2023-12-06,6.1,"니트, 반팔 티, 아우터 없음, 액세서리 없음, 운동화, 트레이닝/조거 팬츠","[5, 10)"
11,2023-12-07,6.6,"데님팬츠, 반팔 티, 비니, 운동화, 패딩, 후드티","[5, 10)"
11,2023-12-11,8.9,"기타 모자, 긴팔 티, 운동화, 집업, 트레이닝/조거 팬츠","[5, 10)"
11,2023-12-08,11.2,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화, 후드티","[10, 15)"
11,2023-12-15,4.9,"기타 모자, 긴팔 티, 데님팬츠, 운동화, 집업, 털 모자","[0, 5)"
11,2023-12-18,-7.7,"긴팔 티, 데님팬츠, 액세서리 없음, 운동화, 점퍼","[-10, -5)"
11,2023-12-26,1.9,"데님팬츠, 반팔 티, 액세서리 없음, 운동화, 점퍼, 후드티","[0, 5)"
11,2023-12-21,-11.7,"기타 모자, 데님팬츠, 맨투맨, 반팔 티, 아우터 없음, 운동화",
11,2024-01-02,2.9,"기타 모자, 긴팔 티, 데님팬츠, 운동화, 집업","[0, 5)"
11,2024-01-16,-2.1,"기타 모자, 긴팔 티, 데님팬츠, 셔츠/블라우스, 운동화, 패딩","[-5, 0)"
11,2024-01-26,-1.7,"기타 모자, 데님팬츠, 맨투맨, 머플러, 반팔 티, 운동화, 패딩","[-5, 0)"
11,2024-01-25,-5.3,"기타 모자, 긴팔 티, 데님팬츠, 운동화, 점퍼","[-10, -5)"
11,2024-01-30,1.4,"기타 모자, 긴팔 티, 데님팬츠, 스니커즈/캔버스, 재킷, 집업","[0, 5)"
11,2024-02-06,1.2,"구두/로퍼, 기타 모자, 긴팔 티, 데님팬츠, 재킷, 집업","[0, 5)"
11,2024-02-14,12.9,"니트, 데님팬츠, 반팔 티, 아우터 없음, 액세서리 없음, 운동화","[10, 15)"
11,2024-02-19,9.1,"기타 모자, 데님팬츠, 반팔 티, 셔츠/블라우스, 아우터 없음, 운동화","[5, 10)"
11,2024-02-28,6.4,"데님팬츠, 액세서리 없음, 운동화, 재킷, 후드티","[5, 10)"
11,2024-02-23,1.8,"기타 모자, 긴팔 티, 데님팬츠, 운동화, 재킷","[0, 5)"
11,2024-03-05,8.0,"데님팬츠, 액세서리 없음, 운동화, 재킷, 후드티","[5, 10)"
11,2024-03-08,2.1,"기타 모자, 니트, 데님팬츠, 반팔 티, 아우터 없음, 운동화","[0, 5)"
11,2024-03-15,8.9,"가디건, 기타 모자, 데님팬츠, 반팔 티, 운동화","[5, 10)"
11,2024-03-22,10.4,"기타 모자, 데님팬츠, 반팔 티, 운동화, 재킷","[10, 15)"
11,2024-03-19,6.7,"가디건, 기타 모자, 데님팬츠, 셔츠/블라우스, 운동화","[5, 10)"
11,2024-03-26,7.4,"기타 모자, 면바지, 반팔 티, 운동화, 점퍼","[5, 10)"
11,2024-03-29,7.6,"구두/로퍼, 데님팬츠, 반팔 티, 셔츠/블라우스, 아우터 없음, 액세서리 없음","[5, 10)"
11,2024-04-02,15.4,"기타 모자, 데님팬츠, 반팔 티, 운동화, 재킷","[15, 20)"
11,2024-04-23,17.3,"기타 모자, 데님팬츠, 반팔 티, 아우터 없음, 운동화","[15, 20)"
12,2022-10-30,14.9,"구두/로퍼, 데님팬츠, 맨투맨, 액세서리 없음, 재킷","[10, 15)"
12,2022-11-06,9.6,"니트, 데님팬츠, 레더부츠, 반팔 티, 액세서리 없음, 코트","[5, 10)"
12,2022-11-18,11.0,"구두/로퍼, 맨투맨, 면바지, 반팔 티, 아우터 없음, 액세서리 없음","[10, 15)"
12,2022-11-19,12.9,"구두/로퍼, 데님팬츠, 맨투맨, 액세서리 없음, 재킷","[10, 15)"
12,2022-11-27,5.4,"데님팬츠, 맨투맨, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[5, 10)"
12,2022-12-04,-3.5,"맨투맨, 스니커즈/캔버스, 액세서리 없음, 트레이닝/조거 팬츠, 패딩조끼","[-5, 0)"
12,2022-12-11,1.6,"구두/로퍼, 니트, 면바지, 반팔 티, 액세서리 없음, 코트","[0, 5)"
12,2022-12-20,-3.2,"구두/로퍼, 기타 모자, 면바지, 코트, 후드티","[-5, 0)"
12,2023-03-05,8.0,"니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[5, 10)"
12,2023-04-08,8.8,"가디건, 데님팬츠, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[5, 10)"
12,2023-08-25,26.5,"구두/로퍼, 면바지, 반팔 셔츠/블라우스, 반팔 티, 아우터 없음, 액세서리 없음","[25, 30)"
12,2023-08-27,26.1,"면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[25, 30)"
12,2023-08-29,23.9,"구두/로퍼, 면바지, 반팔 티, 아우터 없음, 액세서리 없음","[20, 25)"
12,2023-09-01,24.5,"데님팬츠, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[20, 25)"
12,2023-09-08,25.3,"데님팬츠, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[25, 30)"
12,2023-09-18,24.7,"데님팬츠, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[20, 25)"
12,2023-10-05,14.2,"구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 집업","[10, 15)"
12,2023-10-15,16.1,"면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 재킷","[15, 20)"
12,2023-10-23,15.2,"데님팬츠, 맨투맨, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[15, 20)"
12,2023-11-01,19.0,"가디건, 면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[15, 20)"
12,2023-11-01,19.0,"기타 모자, 맨투맨, 반팔 티, 스니커즈/캔버스, 아우터 없음, 카고바지","[15, 20)"
12,2023-11-03,19.5,"구두/로퍼, 데님팬츠, 맨투맨, 반팔 티, 아우터 없음, 액세서리 없음","[15, 20)"
12,2023-11-04,17.4,"데님팬츠, 맨투맨, 스니커즈/캔버스, 액세서리 없음, 재킷","[15, 20)"
12,2023-11-06,13.3,"가디건, 면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[10, 15)"
12,2023-11-07,5.8,"가디건, 면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[5, 10)"
12,2023-11-08,8.4,"가디건, 니트, 면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[5, 10)"
12,2023-11-09,11.4,"가디건, 니트, 면바지, 스니커즈/캔버스, 액세서리 없음","[10, 15)"
12,2023-11-10,3.4,"구두/로퍼, 니트, 데님팬츠, 바람막이, 반팔 티, 액세서리 없음","[0, 5)"
12,2023-11-11,1.7,"스니커즈/캔버스, 액세서리 없음, 점퍼, 트레이닝/조거 팬츠, 후드티","[0, 5)"
12,2023-11-11,1.7,"데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 코트, 후드티","[0, 5)"
12,2023-11-12,1.2,"가디건, 구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 코트","[0, 5)"
12,2023-11-13,2.0,"가디건, 면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[0, 5)"
12,2023-11-15,7.0,"면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 집업","[5, 10)"
12,2023-11-16,6.6,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 재킷","[5, 10)"
12,2023-11-17,1.6,"구두/로퍼, 니트, 데님팬츠, 반팔 티, 액세서리 없음, 패딩","[0, 5)"
12,2023-11-18,0.6,"데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 패딩조끼, 후드티","[0, 5)"
12,2023-11-19,5.9,"구두/로퍼, 니트, 데님팬츠, 반팔 티, 액세서리 없음, 코트","[5, 10)"
12,2023-11-20,6.2,"니트, 면바지, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[5, 10)"
12,2023-11-21,7.4,"맨투맨, 면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[5, 10)"
12,2023-11-22,9.5,"구두/로퍼, 니트, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 재킷","[5, 10)"
12,2023-11-23,9.9,"면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 재킷","[5, 10)"
12,2023-11-24,-1.5,"니트, 면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[-5, 0)"
12,2023-11-27,6.2,"맨투맨, 면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[5, 10)"
12,2023-11-29,-1.4,"구두/로퍼, 긴팔 티, 면바지, 액세서리 없음, 재킷","[-5, 0)"
12,2023-11-30,-4.3,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 재킷","[-5, 0)"
12,2023-12-01,-3.2,"맨투맨, 면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[-5, 0)"
12,2023-12-02,2.0,"니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 패딩조끼","[0, 5)"
12,2023-12-04,2.7,"니트, 면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[0, 5)"
12,2023-12-05,6.8,"구두/로퍼, 맨투맨, 면바지, 셔츠/블라우스, 아우터 없음, 액세서리 없음","[5, 10)"
12,2023-12-06,6.1,"면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 재킷, 집업","[5, 10)"
12,2023-12-07,6.6,"구두/로퍼, 긴팔 티, 면바지, 액세서리 없음, 재킷","[5, 10)"
12,2023-12-08,11.2,"니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 패딩조끼","[10, 15)"
12,2023-12-09,13.7,"구두/로퍼, 긴팔 티, 면바지, 반팔 티, 액세서리 없음, 재킷","[10, 15)"
12,2023-12-12,5.4,"맨투맨, 면바지, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 집업","[5, 10)"
12,2023-12-13,6.8,"니트, 면바지, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 코트","[5, 10)"
12,2023-12-14,7.6,"가디건, 면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음","[5, 10)"
12,2023-12-19,-3.7,"구두/로퍼, 긴팔 티, 니트, 데님팬츠, 머플러, 코트","[-5, 0)"
12,2023-12-24,-2.2,"구두/로퍼, 긴팔 티, 머플러, 면바지, 재킷","[-5, 0)"
12,2023-12-26,1.9,"구두/로퍼, 니트, 면바지, 반팔 티, 액세서리 없음, 재킷","[0, 5)"
12,2023-12-27,1.5,"맨투맨, 면바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[0, 5)"
12,2023-12-28,1.2,"가디건, 데님팬츠, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 코트","[0, 5)"
12,2023-12-29,1.3,"니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[0, 5)"
12,2023-12-30,0.6,"데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 패딩조끼, 후드티","[0, 5)"
12,2024-01-03,1.8,"구두/로퍼, 긴팔 티, 맨투맨, 액세서리 없음, 트레이닝/조거 팬츠, 패딩조끼","[0, 5)"
12,2024-01-06,0.7,"가디건, 구두/로퍼, 긴팔 티, 면바지, 액세서리 없음","[0, 5)"
12,2024-01-20,3.4,"가디건, 구두/로퍼, 긴팔 티, 면바지, 액세서리 없음, 재킷","[0, 5)"
12,2024-01-30,1.4,"가디건, 구두/로퍼, 니트, 데님팬츠, 액세서리 없음","[0, 5)"
12,2024-02-02,3.1,"긴팔 티, 면바지, 스니커즈/캔버스, 액세서리 없음, 집업","[0, 5)"
12,2024-02-08,0.6,"구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 재킷, 코트","[0, 5)"
12,2024-02-15,4.5,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 집업","[0, 5)"
12,2024-02-16,2.3,"가디건, 구두/로퍼, 긴팔 티, 면바지, 액세서리 없음, 재킷","[0, 5)"
12,2024-02-20,4.3,"니트, 면바지, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 점퍼","[0, 5)"
12,2024-02-22,0.2,"니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[0, 5)"
12,2024-02-23,1.8,"레인부츠, 맨투맨, 면바지, 반팔 티, 아우터 없음, 액세서리 없음","[0, 5)"
12,2024-02-24,2.0,"구두/로퍼, 긴팔 티, 면바지, 액세서리 없음, 재킷","[0, 5)"
12,2024-02-27,5.3,"구두/로퍼, 니트, 데님팬츠, 반팔 티, 액세서리 없음, 재킷","[5, 10)"
12,2024-02-29,4.8,"구두/로퍼, 니트, 데님팬츠, 반팔 티, 아우터 없음, 액세서리 없음","[0, 5)"
12,2024-03-05,8.0,"니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 패딩조끼","[5, 10)"
12,2024-03-07,3.9,"면바지, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 코트","[0, 5)"
12,2024-03-11,6.2,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 코트","[5, 10)"
12,2024-03-13,6.5,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 집업","[5, 10)"
12,2024-03-14,8.5,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 재킷","[5, 10)"
12,2024-03-15,8.9,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 코트","[5, 10)"
12,2024-03-20,4.4,"구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 재킷","[0, 5)"
12,2024-03-23,13.0,"구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 재킷","[10, 15)"
12,2024-03-28,10.3,"데님팬츠, 맨투맨, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 패딩조끼","[10, 15)"
12,2024-04-08,16.2,"데님팬츠, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 액세서리 없음, 재킷","[15, 20)"
12,2024-04-10,13.8,"구두/로퍼, 니트, 데님팬츠, 반팔 티, 아우터 없음, 액세서리 없음","[10, 15)"
12,2024-04-12,17.2,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 집업","[15, 20)"
12,2024-04-13,19.1,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 액세서리 없음, 재킷","[15, 20)"
12,2024-04-14,20.8,"긴팔 티, 데님팬츠, 스니커즈/캔버스, 액세서리 없음, 재킷","[20, 25)"
12,2024-04-17,15.0,"구두/로퍼, 데님팬츠, 반팔 티, 셔츠/블라우스, 액세서리 없음, 재킷","[15, 20)"
12,2024-04-24,13.2,"니트, 면바지, 반팔 티, 샌들/슬리퍼, 아우터 없음, 액세서리 없음","[10, 15)"
12,2024-04-25,14.4,"니트, 데님팬츠, 바람막이, 반팔 티, 스니커즈/캔버스, 액세서리 없음","[10, 15)"
13,2022-08-04,28.9,"구두/로퍼, 면바지, 반팔 티, 아우터 없음, 액세서리 없음","[25, 30)"
13,2022-08-11,25.0,"반바지, 반팔 티 , 반팔 티 , 스니커즈/캔버스, 아우터 없음, 장목양말","[25, 30)"
13,2022-08-17,26.0,"나일론 팬츠, 레더부츠, 반팔 셔츠/블라우스, 반팔 티, 아우터 없음, 액세서리 없음","[25, 30)"
13,2022-08-21,28.1,"기타 모자, 데님팬츠, 반팔 티, 스니커즈/캔버스, 재킷","[25, 30)"
13,2022-08-26,23.8,"면바지, 반팔 셔츠/블라우스, 반팔 티, 샌들/슬리퍼, 아우터 없음, 액세서리 없음","[20, 25)"
13,2022-08-30,19.1,"데님팬츠, 맨투맨, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[15, 20)"
13,2022-09-03,24.2,"기타 모자, 맨투맨, 스니커즈/캔버스, 아우터 없음, 트레이닝/조거 팬츠","[20, 25)"
13,2022-09-12,23.8,"데님팬츠, 맨투맨, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[20, 25)"
13,2022-09-16,25.7,"구두/로퍼, 맨투맨, 면바지, 아우터 없음, 액세서리 없음","[25, 30)"
13,2022-09-19,24.6,"구두/로퍼, 데님팬츠, 반팔 티, 액세서리 없음, 재킷","[20, 25)"
13,2022-09-24,18.5,"구두/로퍼, 면바지, 반팔 티, 액세서리 없음, 재킷","[15, 20)"
13,2022-10-02,19.4,"기타 모자, 레더부츠, 반팔 티, 점퍼, 트레이닝/조거 팬츠","[15, 20)"
13,2022-10-04,17.9,"구두/로퍼, 면바지, 반팔 티, 셔츠/블라우스, 아우터 없음, 액세서리 없음","[15, 20)"
13,2022-10-10,9.9,"구두/로퍼, 긴팔 티, 면바지, 바람막이, 액세서리 없음","[5, 10)"
13,2022-10-13,16.3,"기타 모자, 니트, 데님팬츠, 반팔 티, 스니커즈/캔버스, 아우터 없음","[15, 20)"
13,2022-10-16,16.9,"구두/로퍼, 기타 모자, 니트, 데님팬츠, 반팔 티, 아우터 없음","[15, 20)"
13,2022-10-20,12.9,"긴팔 티, 나일론 팬츠, 스니커즈/캔버스, 액세서리 없음, 패딩","[10, 15)"
13,2022-11-07,11.4,"구두/로퍼, 긴팔 티, 면바지, 액세서리 없음, 재킷","[10, 15)"
13,2022-11-12,16.3,"기타 모자, 긴팔 티, 면바지, 스니커즈/캔버스, 집업","[15, 20)"
13,2022-11-18,11.0,"긴팔 티, 나일론 팬츠, 바람막이, 스니커즈/캔버스, 액세서리 없음","[10, 15)"
13,2022-11-21,11.8,"가디건, 구두/로퍼, 긴팔 티, 면바지, 액세서리 없음","[10, 15)"
13,2022-11-26,6.7,"구두/로퍼, 니트, 면바지, 반팔 티, 액세서리 없음, 코트","[5, 10)"
13,2022-11-29,6.9,"구두/로퍼, 긴팔 티, 머플러, 재킷, 트레이닝/조거 팬츠","[5, 10)"
13,2022-12-03,2.1,"구두/로퍼, 긴팔 티, 머플러, 트레이닝/조거 팬츠, 패딩","[0, 5)"
13,2022-12-09,4.5,"구두/로퍼, 긴팔 티, 머플러, 면바지, 재킷","[0, 5)"
13,2022-12-12,2.0,"구두/로퍼, 액세서리 없음, 코트, 트레이닝/조거 팬츠, 후드티","[0, 5)"
13,2022-12-16,-6.3,"구두/로퍼, 긴팔 티, 머플러, 트레이닝/조거 팬츠, 패딩","[-10, -5)"
13,2022-12-23,-11.8,"구두/로퍼, 니트, 면바지, 반팔 티, 액세서리 없음, 코트",
13,2023-01-06,0.6,"구두/로퍼, 긴팔 티, 머플러, 면바지, 재킷","[0, 5)"
13,2023-01-27,-7.3,"긴팔 티, 비니, 스니커즈/캔버스, 카고바지, 패딩","[-10, -5)"
13,2023-02-04,-0.2,"긴팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷, 트레이닝/조거 팬츠","[-5, 0)"
13,2023-02-17,3.4,"기타 모자, 긴팔 티, 나일론 팬츠, 바람막이, 운동화","[0, 5)"
13,2023-02-24,3.5,"구두/로퍼, 기타 모자, 긴팔 티, 재킷, 트레이닝/조거 팬츠","[0, 5)"
13,2023-02-26,2.2,"기타 모자, 맨투맨, 스니커즈/캔버스, 점퍼, 카고바지","[0, 5)"
13,2023-03-06,9.2,"기타 모자, 데님팬츠, 맨투맨, 반팔 티, 스니커즈/캔버스, 아우터 없음","[5, 10)"
13,2023-03-08,12.5,"구두/로퍼, 긴팔 티, 액세서리 없음, 재킷, 카고바지","[10, 15)"
13,2023-03-13,2.9,"구두/로퍼, 긴팔 티, 액세서리 없음, 재킷, 카고바지","[0, 5)"
13,2023-03-24,12.5,"데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[10, 15)"
13,2023-03-27,7.3,"가디건, 긴팔 티, 면바지, 스니커즈/캔버스, 액세서리 없음","[5, 10)"
13,2023-04-01,17.5,"데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[15, 20)"
13,2023-04-06,8.8,"구두/로퍼, 데님팬츠, 반팔 티, 액세서리 없음, 점퍼","[5, 10)"
13,2023-04-29,13.2,"데님팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[10, 15)"
13,2023-04-18,14.0,"가디건, 구두/로퍼, 면바지, 반팔 티, 액세서리 없음","[10, 15)"
13,2023-04-28,15.7,"반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 아우터 없음, 액세서리 없음, 카고바지","[15, 20)"
13,2023-05-07,14.4,"구두/로퍼, 반바지, 반팔 티, 장목양말, 재킷","[10, 15)"
13,2023-05-18,21.2,"구두/로퍼, 데님팬츠, 반팔 티, 아우터 없음, 액세서리 없음","[20, 25)"
13,2023-06-18,25.9,"데님팬츠, 반팔 티, 셔츠/블라우스, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[25, 30)"
13,2023-06-25,28.2,"면바지, 반팔 티, 샌들/슬리퍼, 아우터 없음, 액세서리 없음","[25, 30)"
13,2023-07-01,27.7,"반바지, 반팔 티, 스니커즈/캔버스, 장목양말, 재킷","[25, 30)"
13,2023-07-07,26.7,"면바지, 반팔 셔츠/블라우스, 반팔 티, 샌들/슬리퍼, 아우터 없음, 액세서리 없음","[25, 30)"
13,2023-07-15,24.5,"면바지, 반팔 셔츠/블라우스, 반팔 티, 샌들/슬리퍼, 아우터 없음, 액세서리 없음","[20, 25)"
13,2023-07-21,29.5,"기타 모자, 데님팬츠, 반팔 티, 스니커즈/캔버스, 아우터 없음","[25, 30)"
13,2023-08-02,29.7,"데님팬츠, 반팔 셔츠/블라우스, 반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음","[25, 30)"
13,2023-08-06,29.8,"기타 모자, 반바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 장목양말","[25, 30)"
13,2023-08-08,30.9,"구두/로퍼, 데님팬츠, 반팔 티, 아우터 없음, 액세서리 없음","[30, 35)"
13,2023-08-11,23.5,"반팔 티, 스니커즈/캔버스, 아우터 없음, 액세서리 없음, 트레이닝/조거 팬츠","[20, 25)"
13,2023-08-20,28.3,"데님팬츠, 반팔 티, 샌들/슬리퍼, 아우터 없음, 액세서리 없음","[25, 30)"
13,2023-09-22,20.5,"구두/로퍼, 데님팬츠, 반팔 티, 아우터 없음, 액세서리 없음","[20, 25)"
13,2023-10-13,17.5,"반바지, 반팔 티, 스니커즈/캔버스, 아우터 없음, 장목양말","[15, 20)"
13,2023-10-27,15.7,"나일론 팬츠, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 재킷","[15, 20)"
13,2023-11-03,19.5,"구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 재킷","[15, 20)"
13,2023-11-26,4.0,"구두/로퍼, 니트, 데님팬츠, 반팔 티, 액세서리 없음, 재킷","[0, 5)"
13,2023-12-13,6.8,"니트, 반팔 티, 스니커즈/캔버스, 액세서리 없음, 카고바지, 코트","[5, 10)"
13,2023-12-29,1.3,"긴팔 티, 데님팬츠, 액세서리 없음, 운동화, 점퍼","[0, 5)"
13,2024-01-15,-3.7,"구두/로퍼, 긴팔 티, 데님팬츠, 액세서리 없음, 재킷","[-5, 0)"
